month,branch_id,disbursements,collections,portfolio,operating_expenses,digital_transactions,portfolio_growth,collection_rate
2022-07,BR012,16100000.0,19970700,200031558,1635849,50,-3870700.0,0.9983774660196367
2022-07,BR013,12700000.0,18017193,164899468,1613023,116,-5317193.0,1.0926168057740488
2022-07,BR014,16800000.0,27047765,244689645,2706935,159,-10247765.0,1.105390667430982
2022-07,BR015,9900000.0,13514925,125142831,1139773,184,-3614925.0,1.0799599858820517
2022-07,BR016,10700000.0,18065975,192994734,1754944,114,-7365975.0,0.9360864219227867
2022-07,BR017,9000000.0,10089015,95053936,849881,156,-1089015.0,1.0613989724739017
2022-07,BR018,6300000.0,10480466,106723942,1001142,253,-4180466.0,0.9820163876630418
2022-07,BR019,12200000.0,22021073,205120979,1864316,251,-9821073.0,1.0735651276313378
2022-07,BR020,8900000.0,12455827,123723022,1433128,69,-3555827.0,1.006750950522369
2022-07,BR021,9500000.0,19595338,186216593,1759437,293,-10095338.0,1.0522874296169729
2022-07,BR022,11700000.0,15485831,153595315,1085039,64,-3785831.0,1.008222874506296
2022-07,BR023,8500000.0,14720636,135841405,1506224,134,-6220636.0,1.0836634088111794
2022-07,BR024,23900000.0,26665723,253784926,2714512,274,-2765723.0,1.0507213103744388
2022-07,BR025,7200000.0,11553572,101646199,805176,283,-4353572.0,1.1366457490456676
2022-07,BR026,13500000.0,18581230,183502666,1691155,111,-5081230.0,1.0125863784453135
2022-07,BR027,8200000.0,17188448,159629953,1539633,131,-8988448.0,1.076768343094106
2022-07,BR028,17800000.0,20886271,195398341,1859038,52,-3086271.0,1.0689072841206977
2022-07,BR029,13300000.0,23909529,244012056,2106679,181,-10609529.0,0.9798503152647506
2022-07,BR030,6800000.0,11874326,118758209,1413169,114,-5074326.0,0.9998741223859312
2022-07,BR031,23700000.0,30348061,281873156,2300098,66,-6648061.0,1.076656657578276
2022-07,BR032,18500000.0,27735585,256070104,1699358,215,-9235585.0,1.0831246821378258
2022-07,BR033,14600000.0,24582562,214602829,1855430,146,-9982562.0,1.1454910503533016
2022-07,BR034,13000000.0,30957223,281700810,2661996,77,-17957223.0,1.0989397936058474
2022-07,BR035,8600000.0,11339552,113514257,1281013,217,-2739552.0,0.9989539904225422
2022-07,BR036,13000000.0,27610093,242165986,2362013,240,-14610093.0,1.1401309265620811
2022-07,BR037,18900000.0,27055765,238614863,2179674,131,-8155765.0,1.133867549566684
2022-07,BR038,14200000.0,22888339,231668583,2326649,151,-8688339.0,0.987977683620571
2022-07,BR039,5100000.0,8933923,95009563,729127,72,-3833923.0,0.9403182919597262
2022-07,BR040,23600000.0,26415100,274753329,2422327,87,-2815100.0,0.9614114630072416
2022-07,BR041,6000000.0,10153850,108101779,1274061,95,-4153850.0,0.9392861148011264
2022-07,BR042,14300000.0,21055564,211943362,2612060,212,-6755564.0,0.993452392248076
2022-07,BR043,20800000.0,28596926,254471961,2228636,104,-7796926.0,1.1237751258575792
2022-07,BR044,6600000.0,11261267,107165955,1109899,171,-4661267.0,1.0508250498024303
2022-07,BR045,20900000.0,26716369,246875586,2240786,220,-5816369.0,1.0821794667051443
2022-07,BR046,13500000.0,22530862,211563801,2097133,96,-9030862.0,1.0649677257405674
2022-07,BR047,17400000.0,30252472,262473093,2838828,189,-12852472.0,1.1525932679126085
2022-07,BR048,17600000.0,21796582,234370131,2118997,223,-4196582.0,0.9300068190003272
2022-07,BR049,18300000.0,19854806,200406181,1606351,262,-1554806.0,0.9907282250940154
2022-07,BR050,10400000.0,18218309,167699915,1390453,209,-7818309.0,1.086363639480676
2022-08,BR001,13300000.0,14767149,161097624,1733457,161,-1467149.0,0.9166583983882965
2022-08,BR002,10300000.0,12228550,120772284,1302044,176,-1928550.0,1.012529497247895
2022-08,BR003,7400000.0,13232932,117476413,865468,149,-5832932.0,1.1264330993831075
2022-08,BR004,4900000.0,10332124,90362496,726878,163,-5432124.0,1.143408433516489
2022-08,BR005,16300000.0,26789567,260079904,2361286,133,-10489567.0,1.0300514029719112
2022-08,BR006,12500000.0,15793070,160059647,1595589,267,-3293070.0,0.9866990397648446
2022-08,BR007,14000000.0,19878880,210259173,2404379,248,-5878880.0,0.9454465037775069
2022-08,BR008,13600000.0,18317727,198021644,1579986,205,-4717727.0,0.9250366086244591
2022-08,BR009,12100000.0,14114022,139051530,1072323,118,-2014022.0,1.015020978194199
2022-08,BR010,12300000.0,15330710,164753267,1376525,255,-3030710.0,0.9305254019636526
2022-08,BR011,8600000.0,11777546,121768439,1225969,278,-3177546.0,0.9672084241796021
2022-08,BR012,13000000.0,19512066,193519492,2206210,299,-6512066.0,1.0082739365603544
2022-08,BR013,11900000.0,18133008,158666460,1865585,151,-6233008.0,1.142838127226132
2022-08,BR014,16600000.0,22117441,239172204,2731496,107,-5517441.0,0.9247496418940053
2022-08,BR015,5900000.0,12563437,118479394,982357,199,-6663437.0,1.0603900455466542
2022-08,BR016,13400000.0,21141550,185253184,2005409,61,-7741550.0,1.1412246496124998
2022-08,BR017,6300000.0,9313262,92040674,740398,288,-3013262.0,1.0118637332012583
2022-08,BR018,9100000.0,9663013,106160929,1163914,103,-563013.0,0.9102231010054556
2022-08,BR019,12800000.0,19425111,198495868,2205788,272,-6625111.0,0.9786153835706041
2022-08,BR020,8500000.0,13602077,118620945,1147537,52,-5102077.0,1.146684255466014
2022-08,BR021,12100000.0,17524725,180791868,1760200,228,-5424725.0,0.9693314856396085
2022-08,BR022,9600000.0,16461201,146734114,1515174,264,-6861201.0,1.1218387157058787
2022-08,BR023,12300000.0,13930195,134211210,1366624,156,-1630195.0,1.0379308106975564
2022-08,BR024,20500000.0,26658769,247626157,2664493,114,-6158769.0,1.0765732232399017
2022-08,BR025,6100000.0,10008612,97737587,836892,134,-3908612.0,1.024028964414683
2022-08,BR026,14000000.0,17934610,179568056,1595894,292,-3934610.0,0.998763944963574
2022-08,BR027,11800000.0,14403668,157026285,1327151,274,-2603668.0,0.9172775118509617
2022-08,BR028,13300000.0,19532584,189165757,1441589,209,-6232584.0,1.0325644720148797
2022-08,BR029,11800000.0,24326809,231485247,2047051,176,-12526809.0,1.0509010537505226
2022-08,BR030,10800000.0,11290951,118267258,1280283,246,-490951.0,0.9546979604448088
2022-08,BR031,19900000.0,29933312,271839844,2726951,150,-10033312.0,1.1011377714004278
2022-08,BR032,19000000.0,25649677,249420427,2135708,116,-6649677.0,1.0283711445975512
2022-08,BR033,17200000.0,19747361,212055468,1819480,294,-2547361.0,0.9312356425536737
2022-08,BR034,17600000.0,29407481,269893329,2450651,205,-11807481.0,1.089596438302482
2022-08,BR035,6300000.0,10723924,109090333,1162992,225,-4423924.0,0.9830315578924852
2022-08,BR036,16600000.0,21864315,236901671,2470064,235,-5264315.0,0.9229278505173566
2022-08,BR037,12000000.0,22968524,227646339,2037307,97,-10968524.0,1.0089564409819038
2022-08,BR038,15600000.0,25076680,222191903,2392209,107,-9476680.0,1.1286045828591693
2022-08,BR039,6400000.0,9594211,91815352,744198,248,-3194211.0,1.0449462743441857
2022-08,BR040,20700000.0,24764544,270688785,2385242,190,-4064544.0,0.9148714454497995
2022-08,BR041,9000000.0,11325552,105776227,1091136,232,-2325552.0,1.0707086385299032
2022-08,BR042,15800000.0,21836778,205906584,1901998,79,-6036778.0,1.0605186864738623
2022-08,BR043,16800000.0,27639290,243632671,2437700,298,-10839290.0,1.1344656645003082
2022-08,BR044,7400000.0,10579600,103986355,1116088,141,-3179600.0,1.0174027159621086
2022-08,BR045,22500000.0,27144434,242231152,2247128,180,-4644434.0,1.1206004585240132
2022-08,BR046,15700000.0,22737539,204526262,1786546,175,-7037539.0,1.1117173304619432
2022-08,BR047,20900000.0,27157188,256215905,2271839,78,-6257188.0,1.0599337304996737
2022-08,BR048,12900000.0,24593762,222676369,2088025,75,-11693762.0,1.1044621443418632
2022-08,BR049,11400000.0,19991577,191814604,1961392,56,-8591577.0,1.0422343545854307
2022-08,BR050,9400000.0,15531720,161568195,1742264,195,-6131720.0,0.9613104856435389
2022-09,BR001,9900000.0,14852477,156145147,1829840,173,-4952477.0,0.9511968373887405
2022-09,BR002,7900000.0,11532609,117139675,936069,223,-3632609.0,0.9845177562597813
2022-09,BR003,6300000.0,10708178,113068235,1132498,152,-4408178.0,0.9470544932447208
2022-09,BR004,4500000.0,9196459,85666037,841805,112,-4696459.0,1.0735245053999636
2022-09,BR005,13900000.0,28196219,245783685,2862215,122,-14296219.0,1.1471965277109422
2022-09,BR006,8100000.0,17475670,150683977,1152814,51,-9375670.0,1.159756355514827
2022-09,BR007,17500000.0,19243138,208516035,2101265,55,-1743138.0,0.9228613041678065
2022-09,BR008,8600000.0,18101767,188519877,1586332,178,-9501767.0,0.9602046897155572
2022-09,BR009,8600000.0,12617433,135034097,1298814,299,-4017433.0,0.9343886677747768
2022-09,BR010,14800000.0,16979968,162573299,1453200,247,-2179968.0,1.0444499868333237
2022-09,BR011,10500000.0,11989143,120279296,973771,83,-1489143.0,0.9967752887412975
2022-09,BR012,18700000.0,19140916,193078576,1886507,297,-440916.0,0.9913536963313837
2022-09,BR013,13200000.0,16632172,155234288,1740436,83,-3432172.0,1.0714238596565728
2022-09,BR014,19800000.0,21780566,237191638,2830655,117,-1980566.0,0.918268712322818
2022-09,BR015,7900000.0,11336104,115043290,1010116,131,-3436104.0,0.9853772436445446
2022-09,BR016,13600000.0,17336351,181516833,2159065,67,-3736351.0,0.9550822760333197
2022-09,BR017,5500000.0,8484073,89056601,920349,150,-2984073.0,0.9526607690765113
2022-09,BR018,7500000.0,10592737,103068192,1188981,117,-3092737.0,1.0277406437865912
2022-09,BR019,12600000.0,18922248,192173620,2054604,177,-6322248.0,0.9846433657231414
2022-09,BR020,11500000.0,12890270,117230675,1117805,211,-1390270.0,1.099564597747134
2022-09,BR021,12500000.0,16568474,176723394,1497032,122,-4068474.0,0.9375371095464586
2022-09,BR022,8300000.0,14213850,140820264,1210048,240,-5913850.0,1.00936112433364
2022-09,BR023,12600000.0,13304385,133506825,1488405,76,-704385.0,0.996532199758327
2022-09,BR024,13700000.0,26989460,234336697,2674097,102,-13289460.0,1.1517385175058603
2022-09,BR025,6000000.0,10409867,93327720,1059632,118,-4409867.0,1.1154099768000332
2022-09,BR026,10600000.0,18535468,171632588,2030977,75,-7935468.0,1.0799503879764372
2022-09,BR027,10900000.0,15576459,152349826,1232415,168,-4676459.0,1.0224139671810324
2022-09,BR028,13300000.0,20449118,182016639,1980523,109,-7149118.0,1.123475200528233
2022-09,BR029,17000000.0,20854730,227630517,1746449,146,-3854730.0,0.9161658232318647
2022-09,BR030,7200000.0,10877106,114590152,997934,161,-3677106.0,0.949218219031597
2022-09,BR031,15800000.0,26363080,261276764,2143866,144,-10563080.0,1.0090097411034988
2022-09,BR032,12400000.0,26233041,235587386,2188460,115,-13833041.0,1.1135163662794747
2022-09,BR033,11600000.0,21868571,201786897,2256132,119,-10268571.0,1.0837458390571315
2022-09,BR034,17400000.0,28852062,258441267,2693895,240,-11452062.0,1.116387577530333
2022-09,BR035,10400000.0,11335582,108154751,1071838,58,-935582.0,1.048089140346687
2022-09,BR036,11400000.0,22707025,225594646,1912819,281,-11307025.0,1.0065409531040022
2022-09,BR037,14700000.0,21052267,221294072,1630138,291,-6352267.0,0.9513253929368699
2022-09,BR038,17900000.0,22548796,217543107,2269330,84,-4648796.0,1.0365208215951425
2022-09,BR039,7400000.0,8350440,90864912,753014,298,-950440.0,0.9189950021632112
2022-09,BR040,24600000.0,27683560,267605225,2650988,187,-3083560.0,1.0344925066392108
2022-09,BR041,9800000.0,10039840,105536387,1288615,288,-239840.0,0.951315492731431
2022-09,BR042,17000000.0,20266819,202639765,2328753,205,-3266819.0,1.0001402735539098
2022-09,BR043,16300000.0,26222915,233709756,2820091,119,-9922915.0,1.122029112041005
2022-09,BR044,10700000.0,10925729,103760626,947276,204,-225729.0,1.052974468369148
2022-09,BR045,22000000.0,24485163,239745989,2863301,150,-2485163.0,1.0212960434553922
2022-09,BR046,17300000.0,18947192,202879070,1876590,129,-1647192.0,0.9339155586626062
2022-09,BR047,15000000.0,26635430,244580475,2100859,196,-11635430.0,1.0890251971258131
2022-09,BR048,10900000.0,21654001,211922368,1933442,255,-10754001.0,1.021789309187032
2022-09,BR049,18600000.0,20485594,189929010,1658570,233,-1885594.0,1.0785921539842702
2022-09,BR050,9800000.0,17076129,154292066,1213702,284,-7276129.0,1.1067405760189897
2022-10,BR001,14400000.0,14131892,156413255,1919367,106,268108.0,0.903497085333337
2022-10,BR002,6200000.0,11361015,111978660,898420,222,-5161015.0,1.0145696510388675
2022-10,BR003,8900000.0,10668326,111299909,840113,130,-1768326.0,0.9585206399405052
2022-10,BR004,6100000.0,8280695,83485342,803395,158,-2180695.0,0.9918741184530333
2022-10,BR005,17100000.0,25187501,237696184,2539012,246,-8087501.0,1.0596510459755635
2022-10,BR006,13800000.0,13987946,150496031,1215201,63,-187946.0,0.9294561396107515
2022-10,BR007,12400000.0,21633756,199282279,2297485,269,-9233756.0,1.0855835304854176
2022-10,BR008,9200000.0,18675713,179044164,1887171,268,-9475713.0,1.0430785669171545
2022-10,BR009,10200000.0,12226605,133007492,1516747,269,-2026605.0,0.9192418273701454
2022-10,BR010,15900000.0,16257265,162216034,1468454,173,-357265.0,1.002198401669714
2022-10,BR011,9600000.0,12458868,117420428,894051,262,-2858868.0,1.0610477420504718
2022-10,BR012,15800000.0,18249841,190628735,2232122,242,-2449841.0,0.9573499504153977
2022-10,BR013,12100000.0,14601748,152732540,1855018,211,-2501748.0,0.9560338615464655
2022-10,BR014,17200000.0,25751964,228639674,2115580,229,-8551964.0,1.1263121377613579
2022-10,BR015,9400000.0,12162815,112280475,1131472,57,-2762815.0,1.0832528986005803
2022-10,BR016,17000000.0,19456597,179060236,2116727,60,-2456597.0,1.0865950718394004
2022-10,BR017,5900000.0,9041992,85914609,980430,168,-3141992.0,1.052439405270412
2022-10,BR018,5500000.0,9925194,98642998,1149412,127,-4425194.0,1.0061731903160525
2022-10,BR019,18400000.0,20031514,190542106,2378618,230,-1631514.0,1.0512906790271332
2022-10,BR020,11100000.0,10732173,117598502,1131007,260,367827.0,0.9126113698285033
2022-10,BR021,15600000.0,19301113,173022281,1592066,51,-3701113.0,1.115527600748715
2022-10,BR022,9300000.0,13567158,136553106,1426974,273,-4267158.0,0.9935444456312842
2022-10,BR023,9700000.0,14286531,128920294,1313680,139,-4586531.0,1.1081677334679363
2022-10,BR024,20800000.0,23686144,231450553,2255295,90,-2886144.0,1.0233781554196588
2022-10,BR025,8100000.0,9926318,91501402,968480,245,-1826318.0,1.0848268751117058
2022-10,BR026,13300000.0,16027942,168904646,1970373,82,-2727942.0,0.9489343472529465
2022-10,BR027,8300000.0,16108596,144541230,1384604,288,-7808596.0,1.1144637415912402
2022-10,BR028,15200000.0,17237923,179978716,2120051,223,-2037923.0,0.9577756405374066
2022-10,BR029,18000000.0,21717004,223913513,1872024,294,-3717004.0,0.9698835817916893
2022-10,BR030,11100000.0,11329313,114360839,1045269,92,-229313.0,0.9906636833960268
2022-10,BR031,20500000.0,25828767,255947997,2170983,121,-5328767.0,1.0091412045705517
2022-10,BR032,13800000.0,21409905,227977481,2418416,247,-7609905.0,0.9391236759914896
2022-10,BR033,16900000.0,19414612,199272285,1832139,294,-2514612.0,0.9742755747493937
2022-10,BR034,23900000.0,27738990,254602277,2595196,194,-3838990.0,1.089502824831374
2022-10,BR035,6500000.0,11340203,103314548,1041055,129,-4840203.0,1.0976385436056884
2022-10,BR036,15200000.0,23340105,217454541,1880471,263,-8140105.0,1.0733326097798068
2022-10,BR037,16400000.0,23861319,213832753,2182922,255,-7461319.0,1.1158870035218598
2022-10,BR038,16300000.0,22311460,211531647,2711738,61,-6011460.0,1.0547575417875887
2022-10,BR039,6100000.0,9509774,87455138,842355,100,-3409774.0,1.0873888278582329
2022-10,BR040,25000000.0,24454481,268150744,2674239,105,545519.0,0.911967672929522
2022-10,BR041,9300000.0,9618474,105217913,1169422,185,-318474.0,0.9141479550159867
2022-10,BR042,20800000.0,21408249,202031516,2324256,234,-608249.0,1.0596489807065546
2022-10,BR043,19500000.0,22680691,230529065,2556677,209,-3180691.0,0.9838538580807588
2022-10,BR044,6200000.0,9586640,100373986,1236518,289,-3386640.0,0.9550920892989146
2022-10,BR045,13300000.0,24315605,228730384,2130922,132,-11015605.0,1.0630684290723702
2022-10,BR046,16700000.0,21690880,197888190,2029693,146,-4990880.0,1.0961179643919123
2022-10,BR047,15400000.0,22746111,237234364,2076716,54,-7346111.0,0.958803379766685
2022-10,BR048,17700000.0,21436658,208185710,1763736,105,-3736658.0,1.0296892135392002
2022-10,BR049,16800000.0,17760084,188968926,2239599,73,-960084.0,0.9398415060050666
2022-10,BR050,9400000.0,15055943,148636123,1757855,116,-5655943.0,1.0129397010711858
2022-11,BR001,14500000.0,15551103,155362152,1788642,241,-1051103.0,1.00095826427533
2022-11,BR002,9200000.0,11811856,109366804,1021227,73,-2611856.0,1.0800220512981251
2022-11,BR003,9900000.0,11323796,109876113,930427,117,-1423796.0,1.0305967048543117
2022-11,BR004,7000000.0,7942508,82542834,744820,246,-942508.0,0.9622286533074451
2022-11,BR005,13700000.0,21982698,229413486,2646541,60,-8282698.0,0.9582129796850739
2022-11,BR006,8800000.0,16006665,143289366,1267750,201,-7206665.0,1.1170867348244111
2022-11,BR007,17200000.0,20816812,195665467,2408036,229,-3616812.0,1.063898107273063
2022-11,BR008,14000000.0,18787880,174256284,1735829,96,-4787880.0,1.078175177889137
2022-11,BR009,9100000.0,12352698,129754794,1441244,220,-3252698.0,0.9520032069104128
2022-11,BR010,13900000.0,17186596,158929438,1297971,54,-3286596.0,1.0813978968452653
2022-11,BR011,6800000.0,10624008,113596420,959011,113,-3824008.0,0.9352414451089216
2022-11,BR012,14100000.0,17777128,186951607,2191204,249,-3677128.0,0.950894634460136
2022-11,BR013,11100000.0,16778600,147053940,1830873,280,-5678600.0,1.1409826897531614
2022-11,BR014,14000000.0,21451755,221187919,2940975,175,-7451755.0,0.9698429777261026
2022-11,BR015,5900000.0,10727355,107453120,811339,292,-4827355.0,0.9983288526196354
2022-11,BR016,12100000.0,19551150,171609086,1624061,163,-7451150.0,1.1392840819628862
2022-11,BR017,5300000.0,7998525,83216084,802493,142,-2698525.0,0.9611753660506303
2022-11,BR018,8700000.0,10357487,96985511,1019312,77,-1657487.0,1.0679416846089516
2022-11,BR019,14700000.0,19583582,185658524,1963831,252,-4883582.0,1.0548172838000154
2022-11,BR020,7600000.0,11103597,114094905,1415625,259,-3503597.0,0.9731895565362888
2022-11,BR021,14300000.0,18786183,168536098,1835192,288,-4486183.0,1.1146682059768585
2022-11,BR022,7000000.0,13958668,129594438,1266282,197,-6958668.0,1.0771039417602166
2022-11,BR023,9200000.0,12137690,125982604,1281055,279,-2937690.0,0.9634417462906227
2022-11,BR024,22500000.0,24013916,229936637,2115130,287,-1513916.0,1.0443710194822062
2022-11,BR025,4900000.0,8704535,87696867,917878,252,-3804535.0,0.9925708064348523
2022-11,BR026,16500000.0,15500220,169904426,1579547,65,999780.0,0.9122905367986116
2022-11,BR027,14000000.0,15158377,143382853,1266397,256,-1158377.0,1.0571959396009507
2022-11,BR028,13500000.0,17648841,175829875,2006887,299,-4148841.0,1.003745296412228
2022-11,BR029,14500000.0,20520743,217892770,1873438,228,-6020743.0,0.9417817305273598
2022-11,BR030,9900000.0,11752796,112508043,1242837,248,-1852796.0,1.0446182945338405
2022-11,BR031,20300000.0,26082217,250165780,2499043,287,-5782217.0,1.0425973128698898
2022-11,BR032,12800000.0,22566005,218211476,2235415,107,-9766005.0,1.0341346575191122
2022-11,BR033,11900000.0,21677482,189494803,1561447,256,-9777482.0,1.1439618214753888
2022-11,BR034,19500000.0,26288064,247814213,2128965,106,-6788064.0,1.0607972675078163
2022-11,BR035,8000000.0,10895871,100418677,1250347,293,-2895871.0,1.0850442692050204
2022-11,BR036,19700000.0,23655306,213499235,1732072,103,-3955306.0,1.1079808318751119
2022-11,BR037,18600000.0,23314575,209118178,2284617,244,-4714575.0,1.1148994899907745
2022-11,BR038,15000000.0,21921378,204610269,2190555,299,-6921378.0,1.0713723268698698
2022-11,BR039,4900000.0,8292956,84062182,796532,100,-3392956.0,0.98652637877042
2022-11,BR040,21300000.0,27738220,261712524,2385515,115,-6438220.0,1.059873619192943
2022-11,BR041,8200000.0,11406903,102011010,1068418,157,-3206903.0,1.1182031233687422
2022-11,BR042,17700000.0,19243326,200488190,1778977,250,-1543326.0,0.9598234190253301
2022-11,BR043,13300000.0,23001686,220827379,2401197,228,-9701686.0,1.0416138661864025
2022-11,BR044,10600000.0,10537376,100436610,1231588,114,62624.0,1.0491568761629848
2022-11,BR045,15900000.0,22922909,221707475,2574418,135,-7022909.0,1.033925852071519
2022-11,BR046,14000000.0,20443355,191444835,1641123,266,-6443355.0,1.0678457321661354
2022-11,BR047,22900000.0,22182398,237951966,2130315,294,717602.0,0.9322216736801409
2022-11,BR048,15600000.0,21862024,201923686,2066067,272,-6262024.0,1.082687446583161
2022-11,BR049,16800000.0,17859071,187909855,1797492,255,-1059071.0,0.9504062998718189
2022-11,BR050,13100000.0,15391099,146345024,1500234,214,-2291099.0,1.0516995097831272
2022-12,BR001,14400000.0,15032074,154730078,1901843,217,-632074.0,0.9715030325261
2022-12,BR002,8900000.0,10973291,107293513,1040736,247,-2073291.0,1.0227357361297322
2022-12,BR003,6300000.0,12086294,104089819,1100679,210,-5786294.0,1.1611408412574913
2022-12,BR004,5500000.0,7478519,80564315,899827,158,-1978519.0,0.9282669380357792
2022-12,BR005,23000000.0,22284776,230128710,2429372,127,715224.0,0.9683614008873556
2022-12,BR006,13200000.0,13312489,143176877,1658001,180,-112489.0,0.929793223524494
2022-12,BR007,12400000.0,21176720,186888747,2330053,146,-8776720.0,1.1331190529090551
2022-12,BR008,14500000.0,17195677,171560607,1405414,67,-2695677.0,1.0023091722915156
2022-12,BR009,9600000.0,13391763,125963031,1235302,261,-3791763.0,1.0631502666841988
2022-12,BR010,13900000.0,16811460,156017978,1611191,135,-2911460.0,1.0775335134775301
2022-12,BR011,7100000.0,10550031,110146389,1199819,140,-3450031.0,0.9578190529695894
2022-12,BR012,18800000.0,18376079,187375528,1649654,241,423921.0,0.9807085907184208
2022-12,BR013,8800000.0,14818591,141035349,1613128,113,-6018591.0,1.05070048786138
2022-12,BR014,15700000.0,22469981,214417938,2377604,55,-6769981.0,1.0479524805429292
2022-12,BR015,5600000.0,10288305,102764815,1139075,257,-4688305.0,1.0011505397056375
2022-12,BR016,12900000.0,17590859,166918227,2086619,219,-4690859.0,1.0538608824307725
2022-12,BR017,7100000.0,7902862,82413222,837139,135,-802862.0,0.9589313229374772
2022-12,BR018,5900000.0,8831922,94053589,818553,171,-2931922.0,0.9390308327309019
2022-12,BR019,19900000.0,17706621,187851903,2288303,79,2193379.0,0.9425840631489371
2022-12,BR020,7800000.0,11708189,110186716,1279858,234,-3908189.0,1.0625771803562962
2022-12,BR021,11600000.0,15566431,164569667,1891905,276,-3966431.0,0.9458870084485252
2022-12,BR022,8700000.0,12530013,125764425,1492683,94,-3830013.0,0.9963082167314008
2022-12,BR023,7500000.0,11929511,121553093,1070652,166,-4429511.0,0.9814238951533714
2022-12,BR024,24900000.0,24908487,229928150,2748968,282,-8487.0,1.0833161141861056
2022-12,BR025,6200000.0,8654226,85242641,905090,197,-2454226.0,1.0152461137378417
2022-12,BR026,14600000.0,16298801,168205625,2067504,63,-1698801.0,0.9689807341460787
2022-12,BR027,11400000.0,13071625,141711228,1298731,71,-1671625.0,0.9224127956889908
2022-12,BR028,16000000.0,18843593,172986282,2133950,64,-2843593.0,1.0893114056292625
2022-12,BR029,12600000.0,21334969,209157801,2277591,226,-8734969.0,1.020041753068536
2022-12,BR030,8700000.0,11973514,109234529,1407503,202,-3273514.0,1.0961290454229906
2022-12,BR031,15800000.0,23642646,242323134,2475940,101,-7842646.0,0.9756660707433735
2022-12,BR032,14900000.0,23530995,209580481,2381871,287,-8630995.0,1.122766532824209
2022-12,BR033,12200000.0,18235900,183458903,1559545,149,-6035900.0,0.9940046354686858
2022-12,BR034,15800000.0,23591741,240022472,2685727,269,-7791741.0,0.9828971763943835
2022-12,BR035,6200000.0,10123528,96495149,1238791,120,-3923528.0,1.0491229978825152
2022-12,BR036,18700000.0,22058899,210140336,2184803,117,-3358899.0,1.0497222675041311
2022-12,BR037,17800000.0,19279297,207638881,1641141,163,-1479297.0,0.9285012954775074
2022-12,BR038,22600000.0,19713779,207496490,2109138,233,2886221.0,0.9500777097482468
2022-12,BR039,5400000.0,8384908,81077274,701396,253,-2984908.0,1.0341872125597118
2022-12,BR040,15500000.0,24567693,252644831,2499408,189,-9067693.0,0.9724201719369433
2022-12,BR041,7600000.0,10971209,98639801,1304706,256,-3371209.0,1.1122497094251032
2022-12,BR042,20000000.0,19752313,200735877,2042160,69,247687.0,0.9839951529940012
2022-12,BR043,23100000.0,19942928,223984451,2265248,129,3157072.0,0.8903710909825611
2022-12,BR044,8900000.0,10330340,99006270,980306,173,-1430340.0,1.0434026047037224
2022-12,BR045,23000000.0,22061195,222646280,2623346,257,938805.0,0.9908629508653817
2022-12,BR046,12800000.0,17854560,186390275,2010562,239,-5054560.0,0.9579126378777004
2022-12,BR047,22500000.0,25764587,234687379,2482676,61,-3264587.0,1.0978258443118067
2022-12,BR048,14100000.0,19943568,196080118,1528017,229,-5843568.0,1.0171132189955128
2022-12,BR049,14300000.0,19663134,182546721,1763261,256,-5363134.0,1.0771562420997964
2022-12,BR050,9500000.0,15541799,140303225,1263204,111,-6041799.0,1.1077292770711435
